index,lat_ori,lon_ori,lat_des,lon_des,volume
18240,45.5480985397681,-73.6291050851675,45.520414591801064,-73.5738844365037,11.82
18241,45.520414591801064,-73.5738844365037,45.51515550270669,-73.56573719990035,10.34
18242,45.51515550270669,-73.56573719990035,45.520414591801064,-73.5738844365037,10.34
18243,45.520414591801064,-73.5738844365037,45.49403288444411,-73.58445658282714,10.34
18244,45.49403288444411,-73.58445658282714,45.520414591801064,-73.5738844365037,10.34
18245,45.520414591801064,-73.5738844365037,45.49403288444411,-73.58445658282714,13.75
18246,45.49403288444411,-73.58445658282714,45.520414591801064,-73.5738844365037,13.75
18247,45.520414591801064,-73.5738844365037,45.49403288444411,-73.58445658282714,13.75
18248,45.49403288444411,-73.58445658282714,45.520414591801064,-73.5738844365037,13.75
18252,45.53166046795898,-73.57708711745212,45.52677359864931,-73.5447299559087,14.25
18255,45.52677359864931,-73.5447299559087,45.53166046795898,-73.57708711745212,14.25
18293,45.53910210186932,-73.600299458531,45.50528302860984,-73.61322840184687,35.36
18294,45.50528302860984,-73.61322840184687,45.53910210186932,-73.600299458531,35.36
18339,45.47299857918172,-73.62008299146899,45.472999139093595,-73.60089836255673,11.43
18340,45.472999139093595,-73.60089836255673,45.47299857918172,-73.62008299146899,11.43
18375,45.53616177820977,-73.58668351128993,45.52192677574868,-73.62503855086405,16.39
18376,45.52192677574868,-73.62503855086405,45.53616177820977,-73.58668351128993,16.39
18377,45.53616177820977,-73.58668351128993,45.52192677574868,-73.62503855086405,16.39
18378,45.52192677574868,-73.62503855086405,45.53616177820977,-73.58668351128993,16.39
18405,45.46849592907234,-73.62328340280717,45.50528302860984,-73.61322840184687,16.32
18406,45.50528302860984,-73.61322840184687,45.46849592907234,-73.62328340280717,16.32
18587,45.51909253351914,-73.68460436840193,45.492094796741235,-73.70703372005417,44.44
18588,45.492094796741235,-73.70703372005417,45.51909253351914,-73.68460436840193,44.44
18659,45.53126863416873,-73.55432293095903,45.513709874651084,-73.56007837145366,23.24
18660,45.513709874651084,-73.56007837145366,45.53126863416873,-73.55432293095903,23.24
18661,45.53126863416873,-73.55432293095903,45.533907147621875,-73.5674747191817,23.24
18662,45.533907147621875,-73.5674747191817,45.53126863416873,-73.55432293095903,23.24
18741,45.46624979226195,-73.63606673377615,45.499406378960934,-73.56893059917552,17.73
18742,45.499406378960934,-73.56893059917552,45.46624979226195,-73.63606673377615,17.73
18762,45.52716127776836,-73.57708097179093,45.53010075169622,-73.61311175258841,15.39
18763,45.53010075169622,-73.61311175258841,45.522662075380076,-73.57708762857266,15.39
18764,45.522662075380076,-73.57708762857266,45.52716127776836,-73.57708097179093,15.39
18765,45.52716127776836,-73.57708097179093,45.53840925521119,-73.57708353410804,15.39
18766,45.53840925521119,-73.57708353410804,45.52716127776836,-73.57708097179093,15.39
18773,45.52716127776836,-73.57708097179093,45.53840925521119,-73.57708353410804,10.28
18774,45.53840925521119,-73.57708353410804,45.52716127776836,-73.57708097179093,10.28
18861,45.569653321710575,-73.53767912466665,45.58090011706469,-73.54087738975856,30.23
18862,45.58090011706469,-73.54087738975856,45.569653321710575,-73.53767912466665,30.23
18949,45.445668452279904,-73.71839461236056,45.43442087321751,-73.67047346012995,43.73
18950,45.43442087321751,-73.67047346012995,45.445668452279904,-73.71839461236056,43.73
18978,45.47749441361415,-73.62327744223644,45.510654412420266,-73.56893152963765,18.39
18979,45.510654412420266,-73.56893152963765,45.47749441361415,-73.62327744223644,18.39
19056,45.439414898200155,-73.62127716705545,45.432660547744184,-73.59892214304654,38.33
19074,45.55187401723452,-73.55614865406864,45.50303019711725,-73.61643582021227,16.86
19075,45.50303019711725,-73.61643582021227,45.55187401723452,-73.55614865406864,16.86
19247,45.4639973479368,-73.64565210362612,45.437163106544745,-73.60530805588095,27.16
19248,45.437163106544745,-73.60530805588095,45.4639973479368,-73.64565210362612,27.16
19335,45.51371342118209,-73.5696776044044,45.50165401060152,-73.5721324017483,75.6
19336,45.50165401060152,-73.5721324017483,45.51371342118209,-73.5696776044044,75.6
19337,45.51371342118209,-73.5696776044044,45.50246184626634,-73.56007920332107,75.6
19338,45.50246184626634,-73.56007920332107,45.51371342118209,-73.5696776044044,75.6
19431,45.53460290914988,-73.60030426391651,45.53910210186932,-73.600299458531,23.7
19432,45.53910210186932,-73.600299458531,45.53460290914988,-73.60030426391651,23.7
19560,45.521931876895366,-73.65064023426427,45.553821930764734,-73.63647002402294,14.75
19561,45.553821930764734,-73.63647002402294,45.521931876895366,-73.65064023426427,14.75
19582,45.54476619656302,-73.55432312337709,45.560516182846435,-73.5479078826996,24.16
19583,45.560516182846435,-73.5479078826996,45.54476619656302,-73.55432312337709,24.16
19584,45.54476619656302,-73.55432312337709,45.54702115856077,-73.54151876645703,24.16
19585,45.54702115856077,-73.54151876645703,45.542874036630835,-73.5593538968732,24.16
19586,45.542874036630835,-73.5593538968732,45.54288132675375,-73.56255530179041,24.16
19587,45.54288132675375,-73.56255530179041,45.54476619656302,-73.55432312337709,24.16
19600,45.53166046795898,-73.57708711745212,45.522662075380076,-73.57708762857266,14.98
19601,45.522662075380076,-73.57708762857266,45.53166046795898,-73.57708711745212,14.98
19694,45.55151783418243,-73.54791304468594,45.54026987967619,-73.54791629526079,21.64
19695,45.54026987967619,-73.54791629526079,45.55151783418243,-73.54791304468594,21.64
19696,45.55151783418243,-73.54791304468594,45.53684955045991,-73.61309967397023,21.64
19697,45.53684955045991,-73.61309967397023,45.55151783418243,-73.54791304468594,21.64
19805,45.53616177829812,-73.57387944745219,45.54482868174078,-73.63968818833779,15.16
19806,45.54482868174078,-73.63968818833779,45.53616177829812,-73.57387944745219,15.16
19807,45.53616177829812,-73.57387944745219,45.59724307198206,-73.75075753332392,20.4
19808,45.59724307198206,-73.75075753332392,45.53616177829812,-73.57387944745219,20.4
19812,45.527161960417985,-73.59948451105313,45.53616177829812,-73.57387944745219,40.82
19820,45.533907147621875,-73.5674747191817,45.51065242000321,-73.55613324877935,14.67
19883,45.5345993526164,-73.59390240291071,45.55915011672356,-73.7171173708808,25.06
19885,45.53684627883218,-73.59709439323845,45.5345993526164,-73.59390240291071,25.06
19989,45.43266203166989,-73.64044644261178,45.49490904032943,-73.56573922899534,20.47
19990,45.49490904032943,-73.56573922899534,45.43266203166989,-73.64044644261178,20.47
20119,45.5368486373655,-73.6227028371163,45.548100121715144,-73.63550847599785,26.15
20120,45.548100121715144,-73.63550847599785,45.5368486373655,-73.6227028371163,26.15
20236,45.60563751814099,-73.53765192802416,45.61280598736686,-73.56474853912579,18.26
20237,45.61280598736686,-73.56474853912579,45.60563751814099,-73.53765192802416,18.26
20256,45.53685203088252,-73.61950178930579,45.48984756708857,-73.68464953848589,22.14
20257,45.48984756708857,-73.68464953848589,45.53685203088252,-73.61950178930579,22.14
20258,45.53685203088252,-73.61950178930579,45.53358230641816,-73.6525150361545,33.67
20259,45.53358230641816,-73.6525150361545,45.53685203088252,-73.61950178930579,33.67
20585,45.44341874494441,-73.70881141350252,45.42461996458428,-73.92846124586538,15.02
20586,45.42461996458428,-73.92846124586538,45.44341874494441,-73.70881141350252,15.02
20606,45.51146182266785,-73.57287444151686,45.518159949087114,-73.59309425624801,15.09
20607,45.518159949087114,-73.59309425624801,45.51146182266785,-73.57287444151686,15.09
20628,45.578568574660615,-73.64282148505818,45.56057296812995,-73.66847195801002,33.51
20629,45.56057296812995,-73.66847195801002,45.578568574660615,-73.64282148505818,33.51
20640,45.52266275823478,-73.59948938201832,45.5030324945751,-73.62283410100689,21.01
20641,45.5030324945751,-73.62283410100689,45.50840669483169,-73.56572934367728,21.01
20642,45.50840669483169,-73.56572934367728,45.52266275823478,-73.59948938201832,21.01
20645,45.52266275823478,-73.59948938201832,45.510095250423845,-73.67822706978572,17.14
20646,45.510095250423845,-73.67822706978572,45.51816286943315,-73.577094284767,17.14
20647,45.51816286943315,-73.577094284767,45.51816286943315,-73.577094284767,17.14
20648,45.51816286943315,-73.577094284767,45.52715912829555,-73.6026850113954,17.14
20649,45.52715912829555,-73.6026850113954,45.52266275823478,-73.59948938201832,17.14
20652,45.52266275823478,-73.59948938201832,45.49490904032943,-73.56573922899534,42.16
20653,45.49490904032943,-73.56573922899534,45.52266275823478,-73.59948938201832,42.16
20660,45.52266275823478,-73.59948938201832,45.5030324945751,-73.62283410100689,21.17
20661,45.5030324945751,-73.62283410100689,45.52266275823478,-73.59948938201832,21.17
20662,45.52266275823478,-73.59948938201832,45.51515550270669,-73.56573719990035,21.17
20663,45.51515550270669,-73.56573719990035,45.52266275823478,-73.59948938201832,21.17
20665,45.550344260860044,-73.60669747964137,45.50302689143838,-73.61963495110709,36.3
20666,45.50302689143838,-73.61963495110709,45.550344260860044,-73.60669747964137,36.3
20776,45.41916575234758,-73.61490890139117,45.437163106544745,-73.60530805588095,32.93
20777,45.437163106544745,-73.60530805588095,45.41916575234758,-73.61490890139117,32.93
20810,45.59664594663609,-73.54406763812341,45.556375730988606,-73.58175763590502,25.52
20811,45.556375730988606,-73.58175763590502,45.57212029118544,-73.5721456785305,25.52
20812,45.57212029118544,-73.5721456785305,45.59664594663609,-73.54406763812341,25.52
20813,45.518167369257604,-73.58349428192768,45.53684955045991,-73.61309967397023,20.35
20814,45.53684955045991,-73.61309967397023,45.518167369257604,-73.58349428192768,20.35
20815,45.518167369257604,-73.58349428192768,45.53009791245576,-73.60671040285825,20.35
20816,45.53009791245576,-73.60671040285825,45.518167369257604,-73.58349428192768,20.35
20821,45.52715912829555,-73.6026850113954,45.5024658702229,-73.58247294866604,15.98
20822,45.5024658702229,-73.58247294866604,45.52715912829555,-73.6026850113954,15.98
20886,45.430417102229086,-73.60211325710974,45.419164196708756,-73.64045130822235,45.96
20887,45.419164196708756,-73.64045130822235,45.430417102229086,-73.60211325710974,45.96
20926,45.48759988265896,-73.58324442143986,45.49346743203339,-73.58247260788697,14.22
20927,45.49346743203339,-73.58247260788697,45.48759988265896,-73.58324442143986,14.22
20932,45.47576361256064,-73.5750027791882,45.47576050993023,-73.56540999169971,22.29
20933,45.47576050993023,-73.56540999169971,45.47576361256064,-73.5750027791882,22.29
21065,45.53390557148204,-73.58347915705761,45.52495615281196,-73.56327792008385,18.47
21066,45.52495615281196,-73.56327792008385,45.53390557148204,-73.58347915705761,18.47
21091,45.54707108645695,-73.66529401765533,45.56270614145525,-73.626166597406,29.73
21092,45.56270614145525,-73.626166597406,45.57406626590271,-73.65883872893612,29.73
21093,45.57406626590271,-73.65883872893612,45.54707108645695,-73.66529401765533,29.73
21094,45.54707108645695,-73.66529401765533,45.56270614145525,-73.626166597406,19.32
21095,45.56270614145525,-73.626166597406,45.54707108645695,-73.66529401765533,19.32
21229,45.551875665004076,-73.59457155016172,45.53460290914988,-73.60030426391651,31.36
21230,45.53460290914988,-73.60030426391651,45.551875665004076,-73.59457155016172,31.36
21266,45.61280494847583,-73.54872167201702,45.61055397280641,-73.55192496799935,25.51
21267,45.61055397280641,-73.55192496799935,45.61280494847583,-73.54872167201702,25.51
21321,45.518162512118565,-73.58989426522648,45.53806222557727,-73.72876511703996,24.62
21322,45.53806222557727,-73.72876511703996,45.518162512118565,-73.58989426522648,24.62
21323,45.518162512118565,-73.58989426522648,45.48199137538662,-73.61687856345964,45.22
21324,45.48199137538662,-73.61687856345964,45.518162512118565,-73.58989426522648,45.22
21379,45.55376401635797,-73.53190487801864,45.54926286819587,-73.53831865736659,28.34
21380,45.54926286819587,-73.53831865736659,45.55376401635797,-73.53190487801864,28.34
21427,45.533907865765684,-73.58027827236153,45.54482157423212,-73.65889721592045,15.04
21428,45.54482157423212,-73.65889721592045,45.533907865765684,-73.58027827236153,15.04
21436,45.45949707325604,-73.63925995276306,45.47299710547481,-73.62966251336502,14.92
21437,45.47299710547481,-73.62966251336502,45.45949707325604,-73.63925995276306,14.92
21442,45.42816457377455,-73.65961750508765,45.496599517680195,-73.76140379567528,30.24
21443,45.496599517680195,-73.76140379567528,45.42816457377455,-73.65961750508765,30.24
21600,45.53615516400211,-73.58348248553705,45.518159946581285,-73.56749429554341,13.45
21601,45.518159946581285,-73.56749429554341,45.53615516400211,-73.58348248553705,13.45
21661,45.549319870984846,-73.64607722441481,45.467615373530144,-73.80499380346673,38.29
21662,45.467615373530144,-73.80499380346673,45.549319870984846,-73.64607722441481,38.29
21699,45.562818329461685,-73.65885827006038,45.51234081265801,-73.67502169327075,49.73
21700,45.51234081265801,-73.67502169327075,45.562818329461685,-73.65885827006038,49.73
21701,45.51782519815987,-73.6234806778236,45.51782337611273,-73.60748079351306,17.04
21702,45.51782337611273,-73.60748079351306,45.520415903553086,-73.59628529904268,17.04
21703,45.520415903553086,-73.59628529904268,45.51782519815987,-73.6234806778236,17.04
21704,45.51782519815987,-73.6234806778236,45.50078289173976,-73.6228292092156,26.99
21705,45.50078289173976,-73.6228292092156,45.51782519815987,-73.6234806778236,26.99
21706,45.51782519815987,-73.6234806778236,45.5133237427782,-73.61707139119261,26.99
21707,45.5133237427782,-73.61707139119261,45.51782519815987,-73.6234806778236,26.99
21906,45.54360032124156,-73.59069033697055,45.54584205423703,-73.60989052742376,16.99
21907,45.54584205423703,-73.60989052742376,45.54360032124156,-73.59069033697055,16.99
21908,45.54360032124156,-73.59069033697055,45.53166460846918,-73.57068560145092,16.99
21909,45.53166460846918,-73.57068560145092,45.54360032124156,-73.59069033697055,16.99
21910,45.54360032124156,-73.59069033697055,45.54134546985246,-73.5970893319591,16.99
21911,45.54134546985246,-73.5970893319591,45.54360032124156,-73.59069033697055,16.99
21930,45.51008890695432,-73.71342196722257,45.516842940689315,-73.7006094156328,42.32
21931,45.516842940689315,-73.7006094156328,45.51008890695432,-73.71342196722257,42.32
22008,45.42815974412485,-73.62768121276562,45.4371601159092,-73.60850346396087,16.49
22009,45.4371601159092,-73.60850346396087,45.42815974412485,-73.62768121276562,16.49
22012,45.547374841989,-73.57216524272883,45.51065242000321,-73.55613324877935,23.62
22013,45.51065242000321,-73.55613324877935,45.547374841989,-73.57216524272883,23.62
22086,45.549629212009926,-73.5785588810832,45.5496222026426,-73.58816421110694,13.78
22087,45.5496222026426,-73.58816421110694,45.549629212009926,-73.5785588810832,13.78
22094,45.55595857523184,-73.59735785587407,45.57436824445768,-73.55933581359689,24.01
22095,45.57436824445768,-73.55933581359689,45.55595857523184,-73.59735785587407,24.01
22108,45.47860091229612,-73.60562824652709,45.50246813512872,-73.57927384596724,18.92
22109,45.50246813512872,-73.57927384596724,45.47860091229612,-73.60562824652709,18.92
22124,45.54932438016388,-73.67489310473074,45.55157350214873,-73.64288117157734,37.91
22125,45.55157350214873,-73.64288117157734,45.54932438016388,-73.67489310473074,37.91
22146,45.544771568538486,-73.54151711046006,45.50165598588797,-73.5689333442726,16.16
22147,45.50165598588797,-73.5689333442726,45.544771568538486,-73.54151711046006,16.16
22499,45.55187239856774,-73.55935056012119,45.55187402478356,-73.57215819289398,25.28
22500,45.55187402478356,-73.57215819289398,45.54962237063854,-73.57535709162258,25.28
22501,45.54962237063854,-73.57535709162258,45.55187239856774,-73.55935056012119,25.28
22502,45.55187239856774,-73.55935056012119,45.55187402478356,-73.57215819289398,25.28
22503,45.55187402478356,-73.57215819289398,45.55187239856774,-73.55935056012119,25.28
22588,45.53459903414175,-73.6227107484694,45.5047177403186,-73.57927700331118,50.84
22589,45.5047177403186,-73.57927700331118,45.53459903414175,-73.6227107484694,50.84
22590,45.53459903414175,-73.6227107484694,45.54359832854051,-73.6131003997528,50.84
22591,45.54359832854051,-73.6131003997528,45.53459903414175,-73.6227107484694,50.84
22659,45.53909924632673,-73.60350063612034,45.50078000797675,-73.65481930795488,25.11
22660,45.50078000797675,-73.65481930795488,45.53909924632673,-73.60350063612034,25.11
22692,45.54962338396653,-73.59776955298683,45.52716470287125,-73.5962840102419,13.94
22693,45.52716470287125,-73.5962840102419,45.54962338396653,-73.59776955298683,13.94
22702,45.54962338396653,-73.59776955298683,45.53684955045991,-73.61309967397023,15.49
22703,45.53684955045991,-73.61309967397023,45.54962338396653,-73.59776955298683,15.49
22785,45.53391007035904,-73.57707738728688,45.52491131461915,-73.58989221189042,11.96
22786,45.52491131461915,-73.58989221189042,45.53391007035904,-73.57707738728688,11.96
22827,45.52266657521272,-73.5834881358464,45.51370933845925,-73.57607708503906,38.27
22828,45.51370933845925,-73.57607708503906,45.52266657521272,-73.5834881358464,38.27
22956,45.52496106776326,-73.55367678368674,45.51515550270669,-73.56573719990035,36.35
22957,45.51515550270669,-73.56573719990035,45.52496106776326,-73.55367678368674,36.35
23011,45.5097742657157,-73.62922220828595,45.49628560966427,-73.62922973854634,37.14
23012,45.49628560966427,-73.62922973854634,45.5097742657157,-73.62922220828595,37.14
23024,45.54737649286514,-73.59456400526612,45.513716161061296,-73.57927683746037,11.85
23025,45.513716161061296,-73.57927683746037,45.50165966769051,-73.56253522836255,11.85
23033,45.54737649286514,-73.59456400526612,45.55636897953463,-73.57855546306246,15.97
23034,45.55636897953463,-73.57855546306246,45.54737649286514,-73.59456400526612,15.97
23059,45.51965471087304,-73.5657296386203,45.522662075380076,-73.57708762857266,26.21
23060,45.522662075380076,-73.57708762857266,45.5030324945751,-73.62283410100689,26.21
23071,45.51965471087304,-73.5657296386203,45.522662075380076,-73.57708762857266,12.69
23072,45.522662075380076,-73.57708762857266,45.51965471087304,-73.5657296386203,12.69
23144,45.519089717144354,-73.72620498421469,45.48085221359016,-73.76140771471779,71.34
23145,45.48085221359016,-73.76140771471779,45.519089717144354,-73.72620498421469,71.34
23147,45.54360032124156,-73.59069033697055,45.53615745846475,-73.58028147321568,21.05
23169,45.52716520488068,-73.60588552813606,45.52265992619556,-73.60268962724444,12.42
23170,45.52265992619556,-73.60268962724444,45.52716520488068,-73.60588552813606,12.42
23297,45.577641141452,-73.57839291668846,45.57211515898877,-73.56573955647654,22.37
23298,45.57211515898877,-73.56573955647654,45.577641141452,-73.57839291668846,22.37
23319,45.53235348068899,-73.60990266510552,45.53459667654604,-73.5971033256442,24.26
23320,45.53459667654604,-73.5971033256442,45.52715912829555,-73.6026850113954,24.26
23321,45.52715912829555,-73.6026850113954,45.53235348068899,-73.60990266510552,24.26
23322,45.53235348068899,-73.60990266510552,45.53459667654604,-73.5971033256442,16.9
23323,45.53459667654604,-73.5971033256442,45.53235348068899,-73.60990266510552,16.9
23324,45.53235348068899,-73.60990266510552,45.54476619656302,-73.55432312337709,22.14
23325,45.54476619656302,-73.55432312337709,45.53235348068899,-73.60990266510552,22.14
23428,45.567317496016706,-73.65885814046895,45.56506763403329,-73.65245929491613,16.87
23429,45.56506763403329,-73.65245929491613,45.567317496016706,-73.65885814046895,16.87
23436,45.567317496016706,-73.65885814046895,45.46624631261394,-73.62327849902888,15.68
23437,45.46624631261394,-73.62327849902888,45.567317496016706,-73.65885814046895,15.68
23441,45.47576050993023,-73.56540999169971,45.47576763262845,-73.56860759479711,41.66
23442,45.47576763262845,-73.56860759479711,45.47576050993023,-73.56540999169971,41.66
23501,45.52040955768407,-73.59308516559034,45.51782022012953,-73.60108083577207,14.76
23502,45.51782022012953,-73.60108083577207,45.52040955768407,-73.59308516559034,14.76
23733,45.4752458969818,-73.60408714707539,45.49122007807252,-73.5792836525739,30.21
23734,45.49122007807252,-73.5792836525739,45.4752458969818,-73.60408714707539,30.21
23745,45.54359773477412,-73.5938917707601,45.53909913981715,-73.61310418393978,23.77
23762,45.56050968632691,-73.54151589033542,45.58989952069725,-73.53766703646356,31.73
23763,45.58989952069725,-73.53766703646356,45.56050968632691,-73.54151589033542,31.73
23797,45.480266864323795,-73.56861305508697,45.50921013396154,-73.57607102369462,21.56
23798,45.50921013396154,-73.57607102369462,45.480266864323795,-73.56861305508697,21.56
23804,45.45724846413893,-73.64566030013198,45.501660944149656,-73.57533147088462,47.64
23805,45.501660944149656,-73.57533147088462,45.4912178133335,-73.58248211842292,47.64
23806,45.4912178133335,-73.58248211842292,45.4912178133335,-73.58248211842292,47.64
23807,45.4912178133335,-73.58248211842292,45.45724846413893,-73.64566030013198,47.64
23822,45.506183902416254,-73.64425078117688,45.51821372303574,-73.55048316987391,17.82
23824,45.51821372303574,-73.55048316987391,45.506183902416254,-73.64425078117688,17.82
23918,45.489531338629725,-73.62604150539491,45.494037445308585,-73.61964150496321,40.09
23919,45.494037445308585,-73.61964150496321,45.489531338629725,-73.62604150539491,40.09
23963,45.54065885494263,-73.57707380299124,45.68660019039321,-73.49076923300584,22.23
24051,45.54737277455386,-73.57536689229256,45.5473768196919,-73.56896359282457,16.81
24052,45.5473768196919,-73.56896359282457,45.54737277455386,-73.57536689229256,16.81
24053,45.54737277455386,-73.57536689229256,45.5473768196919,-73.56896359282457,16.81
24054,45.5473768196919,-73.56896359282457,45.54737277455386,-73.57536689229256,16.81
24106,45.52041459378142,-73.58668492808113,45.49715956711549,-73.57853706919289,26.14
24107,45.49715956711549,-73.57853706919289,45.52041459378142,-73.58668492808113,26.14
24182,45.52902481343069,-73.56072199317975,45.51290769742004,-73.56253488554144,19.15
24183,45.51290769742004,-73.56253488554144,45.52902481343069,-73.56072199317975,19.15
24247,45.531658263178876,-73.58028787491506,45.51370933845925,-73.57607708503906,16.81
24286,45.529407950692615,-73.56748214195599,45.52041660886186,-73.5706971166377,18.82
24287,45.52041660886186,-73.5706971166377,45.522664190175576,-73.57388738103792,18.82
24288,45.522664190175576,-73.57388738103792,45.529407950692615,-73.56748214195599,18.82
24289,45.529407950692615,-73.56748214195599,45.52041660886186,-73.5706971166377,18.82
24290,45.52041660886186,-73.5706971166377,45.522664190175576,-73.57388738103792,18.82
24291,45.522664190175576,-73.57388738103792,45.52041660886186,-73.5706971166377,18.82
24292,45.52041660886186,-73.5706971166377,45.529407950692615,-73.56748214195599,18.82
24340,45.5249155983943,-73.60589410925225,45.50696269560898,-73.5568846304901,22.62
24344,45.51781961399986,-73.62028068974595,45.5249155983943,-73.60589410925225,27.72
24345,45.5249155983943,-73.60589410925225,45.49121545903687,-73.58568058388373,27.72
24346,45.49121545903687,-73.58568058388373,45.51781961399986,-73.62028068974595,27.72
24581,45.46624979226195,-73.63606673377615,45.49628457432682,-73.61324875162187,21.81
24582,45.49628457432682,-73.61324875162187,45.46624979226195,-73.63606673377615,21.81
24583,45.46624979226195,-73.63606673377615,45.472999139093595,-73.60089836255673,17.39
24584,45.472999139093595,-73.60089836255673,45.46624979226195,-73.63606673377615,17.39
24593,45.50840669483169,-73.56572934367728,45.48503898653558,-73.61964804062038,36.69
24594,45.48503898653558,-73.61964804062038,45.50840849099984,-73.56252990329315,53.0
24595,45.50840849099984,-73.56252990329315,45.48503898653558,-73.61964804062038,53.0
24606,45.43040919722866,-73.65003873353825,45.487010377167294,-73.56221198677592,36.29
24607,45.487010377167294,-73.56221198677592,45.43040919722866,-73.65003873353825,36.29
24635,45.55412380038128,-73.58496921418357,45.48503210782102,-73.62604426410743,23.84
24636,45.48503210782102,-73.62604426410743,45.55412380038128,-73.58496921418357,23.84
24749,45.52495615281196,-73.56327792008385,45.51065080293169,-73.55933281668219,93.28
24750,45.51065080293169,-73.55933281668219,45.52495615281196,-73.56327792008385,93.28
24888,45.53840705027384,-73.58028467444845,45.526770918632096,-73.55111811836153,26.27
24892,45.53840705027384,-73.58028467444845,45.538411602674,-73.5578766757274,17.55
24893,45.538411602674,-73.5578766757274,45.53840705027384,-73.58028467444845,17.55
25000,45.61239291890335,-73.54406714748504,45.54926538096953,-73.55431465018295,22.01
25001,45.54926538096953,-73.55431465018295,45.61239291890335,-73.54406714748504,22.01
25056,45.48985109625459,-73.59284291260728,45.491780855989546,-73.58766451174064,10.72
25057,45.491780855989546,-73.58766451174064,45.48985109625459,-73.59284291260728,10.72
25060,45.48985109625459,-73.59284291260728,45.478597648764634,-73.59923273049522,10.72
25061,45.478597648764634,-73.59923273049522,45.48985109625459,-73.59284291260728,10.72
25068,45.48985109625459,-73.59284291260728,45.515150007845456,-73.55933754456308,9.82
25069,45.515150007845456,-73.55933754456308,45.48985109625459,-73.59284291260728,9.82
25072,45.54584895530046,-73.62909993555648,45.51515550270669,-73.56573719990035,23.04
25073,45.51515550270669,-73.56573719990035,45.54584895530046,-73.62909993555648,23.04
25074,45.54584895530046,-73.62909993555648,45.50078289173976,-73.6228292092156,20.52
25075,45.50078289173976,-73.6228292092156,45.54584895530046,-73.62909993555648,20.52
25156,45.56987323835859,-73.58175159263885,45.50921384859325,-73.553687409931,31.77
25157,45.50921384859325,-73.553687409931,45.56987323835859,-73.58175159263885,31.77
25232,45.542880438140855,-73.57856228683744,45.54287819159114,-73.58176368079948,20.18
25233,45.54287819159114,-73.58176368079948,45.549629212009926,-73.5785588810832,20.18
25234,45.549629212009926,-73.5785588810832,45.52270655484461,-73.56327539815256,20.18
25235,45.52270655484461,-73.56327539815256,45.549629212009926,-73.5785588810832,20.18
25237,45.54287819159114,-73.58176368079948,45.542880438140855,-73.57856228683744,20.18
25241,45.542880438140855,-73.57856228683744,45.51743193568286,-73.64424111867844,21.0
25242,45.51743193568286,-73.64424111867844,45.542880438140855,-73.57856228683744,21.0
25243,45.542880438140855,-73.57856228683744,45.549629212009926,-73.5785588810832,15.99
25244,45.549629212009926,-73.5785588810832,45.542880438140855,-73.57856228683744,15.99
25271,45.57395566370482,-73.60694718486576,45.5030324945751,-73.62283410100689,29.42
25272,45.5030324945751,-73.62283410100689,45.57395566370482,-73.60694718486576,29.42
25309,45.55151644636055,-73.5511149309515,45.527158357275084,-73.59308349413544,18.15
25310,45.527158357275084,-73.59308349413544,45.55151644636055,-73.5511149309515,18.15
25329,45.53685203088252,-73.61950178930579,45.54584205423703,-73.60989052742376,45.63
25330,45.54584205423703,-73.60989052742376,45.53685203088252,-73.61950178930579,45.63
25376,45.51967899434765,-73.63143373456789,45.53685057958811,-73.62910495157767,14.15
25377,45.53685057958811,-73.62910495157767,45.51967899434765,-73.63143373456789,14.15
25415,45.478011912771166,-73.56221487472422,45.47801521701775,-73.55581943441786,20.99
25416,45.47801521701775,-73.55581943441786,45.478011912771166,-73.56221487472422,20.99
25440,45.55595857523184,-73.59735785587407,45.54512723085085,-73.56896084214316,40.27
25441,45.54512723085085,-73.56896084214316,45.55595857523184,-73.59735785587407,40.27
25531,45.52040955768407,-73.59308516559034,45.5024658702229,-73.58247294866604,14.03
25532,45.5024658702229,-73.58247294866604,45.52040955768407,-73.59308516559034,14.03
25636,45.52941298824043,-73.5738834142086,45.5249155983943,-73.60589410925225,12.68
25637,45.5249155983943,-73.60589410925225,45.52941298824043,-73.5738834142086,12.68
25746,45.53166010911275,-73.58989015930648,45.518210721749206,-73.55687036307154,38.64
25747,45.518210721749206,-73.55687036307154,45.53166010911275,-73.58989015930648,38.64
25764,45.51596102571109,-73.57288024861329,45.50390559192506,-73.56893608969426,12.33
25765,45.50390559192506,-73.56893608969426,45.51596102571109,-73.57288024861329,12.33
25800,45.52495615281196,-73.56327792008385,45.518210721749206,-73.55687036307154,16.76
25811,45.54737870766254,-73.56576194259489,45.49347187158367,-73.57607542113432,26.71
25812,45.49347187158367,-73.57607542113432,45.54737870766254,-73.56576194259489,26.71
25961,45.54737870766254,-73.56576194259489,45.49940440382857,-73.57212952925707,18.24
25962,45.49940440382857,-73.57212952925707,45.54737870766254,-73.56576194259489,18.24
25980,45.47749091786673,-73.62647512701857,45.501657871584314,-73.56573428647233,14.79
25981,45.501657871584314,-73.56573428647233,45.47749091786673,-73.62647512701857,14.79
26010,45.60563945093107,-73.53124199921885,45.50165966769051,-73.56253522836255,37.01
26011,45.50165966769051,-73.56253522836255,45.60563945093107,-73.53124199921885,37.01
26012,45.60563945093107,-73.53124199921885,45.501657871584314,-73.56573428647233,46.42
26013,45.501657871584314,-73.56573428647233,45.60563945093107,-73.53124199921885,46.42
